Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
18420,8603,2024-03-28,6564.3,Paid
18421,14565,2026-01-27,25687.81,Late
18422,11014,2022-10-05,73913.89,Paid
18423,9323,2024-08-25,76963.78,Paid
18424,3810,2026-02-06,66178.78,Paid
18425,13073,2024-08-17,81439.19,Late
18426,7842,2026-04-28,104412.62,Partial
18427,552,2024-05-15,59287.46,Paid
18428,382,2024-03-06,235241.265,Paid
18429,11306,2022-12-08,18781.91,Paid
18430,13567,2024-10-02,113449.83,Paid
18431,2099,2025-06-28,0.0,Missed
18432,12239,2025-09-26,99914.71,Paid
18433,14355,2023-02-18,10256.7,Paid
18434,3286,2024-02-17,51594.26,Paid
18435,982,2023-05-03,126175.74,Paid
18436,10006,2023-10-19,144185.31,Late
18437,2951,2024-09-22,49855.5,Paid
18438,11402,2022-09-05,86012.49,Paid
18439,6346,2025-08-23,92524.43,Paid
18440,3837,2023-07-17,69507.91,Paid
18441,6360,2026-06-20,20073.77,Paid
18442,1781,2023-10-15,86967.19,Paid
18443,6606,2024-02-23,17114.73,Paid
18444,9794,2025-05-18,0.0,Missed
18445,7164,2024-04-09,220325.59,Paid
18446,11556,2023-05-29,153532.37,Paid
18447,10313,2023-06-10,107144.81,Late
18448,14517,2025-10-22,32413.18,Late
18449,13451,2024-10-06,126977.1,Paid
18450,6311,2023-03-03,117378.33,Paid
18451,7673,2024-08-25,47519.53,Paid
18452,475,2024-09-22,100675.83,Paid
18453,14501,2026-07-28,52459.48,Late
18454,8282,2023-06-21,40729.8,Paid
18455,11238,2026-01-17,57567.3,Paid
18456,2340,2023-11-13,21598.05,Paid
18457,498,2025-04-02,38766.25,Paid
18458,6283,2026-01-10,104166.17,Paid
18459,11094,2025-10-06,115142.1,Paid
18460,10909,2025-05-22,11771.08,Paid
18461,9490,2025-05-05,49995.95,Late
18462,14326,2024-01-22,0.0,Missed
18463,11565,2024-06-22,12934.96,Partial
18464,14264,2023-11-01,111447.57,Paid
18465,3548,2024-08-16,66551.16,Paid
18466,2973,2024-10-27,70188.87,Paid
18467,5448,2024-08-26,91950.48,Paid
18468,443,2025-05-09,20179.27,Paid
18469,1271,2026-10-26,13646.41,Paid
18470,1951,2024-06-16,17571.52,Paid
18471,1601,2022-04-22,90981.58,Paid
18472,11734,2023-06-12,40282.89,Partial
18473,957,2025-05-06,64187.57,Paid
18474,8892,2022-09-20,87733.62,Paid
18475,9522,2024-12-18,35215.96,Paid
18476,6875,2026-07-09,49193.11,Paid
18477,3687,2023-04-25,4186.55,Partial
18478,12875,2024-02-21,174574.14,Paid
18479,8657,2023-11-03,235241.265,Late
18480,6948,2026-04-18,24342.9,Paid
18481,4344,2024-05-30,31881.79,Late
18482,9497,2022-10-21,189717.44,Partial
18483,6199,2023-08-28,90632.63,Paid
18484,12544,2024-11-02,199880.64,Paid
18485,13513,2026-03-24,22508.24,Paid
18486,3915,2022-09-10,183994.05,Paid
18487,14707,2024-12-26,39835.01,Late
18488,8146,2023-09-09,150052.54,Paid
18489,10371,2024-02-15,32523.44,Paid
18490,9554,2026-06-02,38471.79,Paid
18491,8237,2025-01-11,151347.72,Paid
18492,2157,2026-03-27,50056.87,Late
18493,8457,2024-05-13,61789.28,Paid
18494,8264,2024-08-11,60743.85,Paid
18495,5985,2025-01-05,111609.99,Paid
18496,12370,2026-01-29,20511.15,Late
18497,4777,2024-01-02,47165.88,Paid
18498,2242,2023-05-02,47648.54,Paid
18499,7552,2023-10-20,235241.265,Paid
18500,13454,2025-10-30,9561.41,Partial
18501,7185,2024-08-21,111284.18,Paid
18502,2403,2023-05-02,52839.71,Paid
18503,10448,2022-11-06,21620.35,Paid
18504,8938,2025-01-16,58884.07,Paid
18505,7332,2026-04-22,44776.82,Paid
18506,8227,2023-04-20,0.0,Missed
18507,9654,2025-11-04,12451.07,Paid
18508,71,2026-06-23,118002.26,Paid
18509,6202,2025-12-30,5553.49,Late
18510,8625,2023-08-17,36592.98,Late
18511,1968,2023-08-03,235241.265,Paid
18512,1322,2025-06-17,45514.06,Paid
18513,1415,2026-09-09,31645.26,Paid
18514,147,2026-04-18,60811.46,Paid
18515,2406,2024-07-08,68482.01,Partial
18516,14192,2025-11-20,81631.52,Paid
18517,4547,2024-12-15,29495.79,Late
18518,2133,2025-11-25,69237.44,Late
18519,14717,2025-05-11,65799.05,Paid
18520,35,2024-12-12,22065.65,Paid
18521,11249,2025-02-03,30576.0,Paid
18522,7776,2024-05-03,27915.03,Paid
18523,11485,2025-09-20,114594.26,Paid
18524,12734,2024-09-09,6686.05,Paid
18525,14084,2024-10-13,120016.47,Late
18526,12375,2025-01-16,9072.96,Partial
18527,12089,2024-07-30,91783.86,Paid
18528,14076,2025-10-21,10556.05,Paid
18529,11070,2024-10-01,11808.38,Paid
18530,2853,2024-03-14,100806.84,Paid
18531,5480,2026-01-29,77499.62,Late
18532,8564,2024-10-03,24897.69,Paid
18533,7173,2025-02-07,65952.66,Paid
18534,1569,2025-11-27,55847.59,Paid
18535,12922,2025-11-02,69348.0,Paid
18536,5437,2025-02-12,0.0,Missed
18537,11673,2025-08-29,95842.57,Paid
18538,7689,2026-07-15,9168.1,Late
18539,10259,2024-12-02,10450.23,Late
18540,8133,2024-11-30,25204.21,Partial
18541,14776,2024-12-16,68381.32,Partial
18542,2145,2023-12-02,75333.49,Partial
18543,769,2024-10-09,150857.56,Paid
18544,12144,2024-05-06,139865.43,Late
18545,6308,2026-07-03,9890.94,Paid
18546,337,2025-12-01,0.0,Missed
18547,3817,2023-11-15,131709.72,Paid
18548,11912,2023-10-02,13916.83,Partial
18549,14452,2025-04-11,26242.19,Paid
18550,934,2022-12-30,235241.265,Paid
18551,12151,2024-10-19,97606.25,Paid
18552,3043,2024-02-26,130188.64,Paid
18553,7986,2025-12-06,13478.71,Paid
18554,3178,2025-10-23,98357.88,Paid
18555,4207,2024-11-02,101805.59,Paid
18556,13007,2024-12-15,11850.09,Paid
18557,987,2024-06-29,88943.76,Late
18558,6686,2023-04-17,235241.265,Paid
18559,5373,2023-08-04,132930.15,Paid
18560,10566,2023-04-21,133265.97,Paid
18561,6795,2024-11-15,21871.09,Late
18562,5745,2024-12-26,144824.72,Paid
18563,2452,2025-12-13,206372.95,Paid
18564,4701,2024-10-22,60590.53,Paid
18565,3022,2026-10-17,50530.22,Paid
18566,8840,2023-06-18,50113.97,Paid
18567,7793,2025-06-17,32603.72,Late
18568,12151,2025-01-27,99300.95,Paid
18569,6400,2023-12-24,235241.265,Paid
18570,9636,2023-11-28,235241.265,Paid
18571,13553,2023-04-07,81089.93,Paid
18572,12352,2023-08-07,20310.64,Paid
18573,12174,2024-10-09,37017.38,Paid
18574,4037,2025-07-17,62596.22,Paid
18575,3171,2025-07-31,76592.22,Paid
18576,10681,2024-05-27,29298.46,Paid
18577,1154,2025-12-23,8561.76,Partial
18578,3843,2025-03-29,90937.63,Partial
18579,9910,2025-10-15,29245.47,Paid
18580,1224,2023-12-16,235241.265,Paid
18581,13264,2024-08-30,142309.97,Paid
18582,5646,2024-09-15,42101.77,Paid
18583,11527,2024-06-27,38127.29,Paid
18584,1281,2025-06-25,133159.92,Late
18585,8245,2024-12-22,68547.57,Paid
18586,7446,2024-12-18,55264.48,Paid
18587,6946,2022-06-15,55731.38,Paid
18588,13694,2025-10-09,29613.95,Paid
18589,14626,2024-06-22,13158.96,Late
18590,6579,2023-08-27,46365.72,Paid
18591,4562,2024-02-22,14738.3,Paid
18592,2008,2025-05-16,0.0,Missed
18593,5998,2023-11-27,78077.44,Paid
18594,10376,2022-07-19,5037.81,Late
18595,7519,2025-04-17,124289.89,Paid
18596,11781,2024-06-03,11854.78,Partial
18597,12181,2023-08-25,96063.53,Paid
18598,10661,2022-08-16,73232.77,Paid
18599,12439,2025-04-12,68683.09,Paid
18600,2932,2025-04-11,235241.265,Paid
18601,472,2022-10-30,113293.44,Paid
18602,7730,2025-08-15,214547.73,Paid
18603,4803,2024-08-07,61005.48,Paid
18604,11757,2026-02-02,41195.93,Late
18605,12230,2024-04-24,95301.13,Paid
18606,6289,2023-04-22,30127.89,Paid
18607,14264,2025-01-27,119280.82,Paid
18608,2911,2026-03-04,59916.27,Paid
18609,7598,2023-07-25,61239.84,Partial
18610,4769,2022-05-20,25505.66,Paid
18611,4431,2025-09-29,23520.28,Paid
18612,13916,2025-09-19,221083.3,Paid
18613,12304,2026-03-24,62315.78,Paid
18614,2807,2023-06-16,97054.15,Paid
18615,13499,2026-01-23,8626.35,Paid
18616,9369,2026-05-10,77074.68,Paid
18617,803,2024-08-19,103986.32,Paid
18618,12674,2024-11-29,24062.13,Paid
18619,123,2023-02-02,111172.37,Partial
18620,6896,2026-11-26,95467.22,Paid
18621,203,2026-10-12,14148.63,Paid
18622,10940,2022-09-12,53556.45,Paid
18623,9548,2023-03-30,59920.0,Late
18624,8931,2024-09-02,35498.12,Paid
18625,2098,2023-10-02,108095.73,Paid
18626,9204,2023-11-16,55942.82,Paid
18627,9662,2023-10-18,43426.13,Partial
18628,2398,2026-05-30,19535.41,Paid
18629,614,2025-07-23,103480.55,Late
18630,6087,2026-05-30,57191.03,Paid
18631,9475,2025-04-11,85431.87,Paid
18632,7006,2025-10-11,49908.78,Paid
18633,14531,2022-11-30,99454.34,Paid
18634,10464,2024-04-17,0.0,Missed
18635,11846,2023-06-18,46957.14,Partial
18636,3455,2023-02-09,28513.38,Late
18637,13457,2023-10-19,25493.62,Paid
18638,8625,2024-02-21,0.0,Missed
18639,1730,2025-06-10,235241.265,Late
18640,3877,2023-12-07,35838.97,Paid
18641,4679,2024-07-04,122026.34,Paid
18642,14611,2023-11-20,86382.48,Paid
18643,2011,2024-03-16,0.0,Missed
18644,3298,2024-12-30,39558.38,Partial
18645,7066,2024-04-27,199033.03,Late
18646,5765,2023-09-10,67009.33,Partial
18647,14331,2024-08-17,7089.11,Paid
18648,4865,2024-05-19,45292.14,Paid
18649,6737,2025-11-16,222577.5,Paid
18650,7249,2022-11-22,35679.55,Partial
18651,2568,2024-10-07,19869.71,Paid
18652,650,2024-12-23,27872.43,Late
18653,7070,2022-09-06,0.0,Missed
18654,5206,2026-05-05,149114.06,Paid
18655,5392,2023-09-29,81177.95,Partial
18656,5642,2023-07-04,13138.25,Paid
18657,1886,2024-06-08,0.0,Missed
18658,8504,2023-06-29,25835.45,Paid
18659,10345,2023-01-24,38023.18,Paid
18660,7139,2024-02-06,52641.34,Partial
18661,10564,2024-01-18,216383.74,Paid
18662,8911,2023-11-20,113902.85,Paid
18663,6896,2025-04-29,92706.01,Paid
18664,4265,2025-04-13,62003.18,Late
18665,12241,2022-10-17,36529.16,Paid
18666,7315,2023-07-16,47217.73,Paid
18667,2267,2026-02-27,0.0,Missed
18668,12207,2024-03-18,174563.57,Paid
18669,11875,2025-08-15,82691.37,Paid
18670,4423,2022-12-26,24142.74,Paid
18671,14186,2023-06-12,104144.58,Paid
18672,14182,2025-12-10,218148.78,Paid
18673,7776,2024-03-07,28980.07,Paid
18674,1317,2025-01-11,92980.37,Paid
18675,2732,2024-07-14,0.0,Missed
18676,13942,2024-09-13,19246.19,Paid
18677,3805,2024-12-04,21864.9,Paid
18678,10272,2022-05-20,165928.26,Paid
18679,1799,2024-06-30,30893.82,Late
18680,5902,2024-09-19,182200.77,Late
18681,10584,2023-01-17,178023.78,Paid
18682,4362,2023-09-30,5760.86,Paid
18683,3129,2024-08-28,78544.13,Paid
18684,2950,2023-03-11,9457.31,Partial
18685,11846,2023-07-07,52793.56,Partial
18686,8953,2022-12-20,235241.265,Paid
18687,244,2024-11-09,94548.02,Paid
18688,10955,2025-05-17,75695.64,Paid
18689,1952,2024-02-29,81182.27,Paid
18690,5476,2023-09-20,57514.19,Paid
18691,3673,2025-12-28,38494.23,Partial
18692,663,2023-06-04,57588.03,Paid
18693,10345,2023-11-21,34653.58,Paid
18694,719,2025-04-25,119937.2,Paid
18695,11997,2023-07-27,41052.73,Partial
18696,2841,2024-11-01,55224.4,Late
18697,8920,2023-05-10,76338.01,Paid
18698,11364,2023-07-12,114345.14,Late
18699,9895,2025-03-30,25060.03,Partial
18700,4295,2025-11-13,33168.98,Paid
18701,4759,2025-01-11,0.0,Missed
18702,3340,2026-10-25,82071.7,Paid
18703,10148,2025-11-18,33333.4,Paid
18704,956,2025-09-03,41180.04,Partial
18705,2098,2023-12-30,111372.63,Paid
18706,5587,2025-01-23,73014.58,Paid
18707,7265,2024-03-09,235241.265,Late
18708,1322,2025-07-21,48002.91,Paid
18709,2032,2023-07-25,31466.95,Paid
18710,12878,2025-07-14,90272.48,Paid
18711,2115,2024-08-04,12618.3,Paid
18712,4256,2024-06-03,19847.15,Paid
18713,4778,2023-08-06,191556.64,Paid
18714,3403,2024-09-06,86488.35,Paid
18715,4562,2022-12-30,11044.5,Partial
18716,10033,2023-05-06,43087.61,Paid
18717,8680,2025-01-26,87482.9,Paid
18718,12007,2026-01-25,44820.18,Paid
18719,264,2026-08-08,154617.88,Late
18720,10915,2025-08-22,186773.5,Late
18721,1095,2026-04-05,107161.99,Paid
18722,8198,2026-03-21,80058.21,Paid
18723,14153,2025-01-20,235241.265,Paid
18724,13827,2025-06-28,47815.88,Paid
18725,3627,2025-12-15,13640.46,Late
18726,7705,2023-11-18,0.0,Missed
18727,14654,2024-11-22,139457.75,Paid
18728,10133,2025-10-07,37537.75,Paid
18729,8947,2026-08-11,9926.7,Partial
18730,3478,2026-08-17,0.0,Missed
18731,1152,2023-08-16,8669.43,Paid
18732,5461,2023-09-18,214730.08,Paid
18733,9820,2024-08-04,22934.49,Paid
18734,12373,2024-07-04,37267.21,Paid
18735,9895,2024-04-13,39888.17,Paid
18736,7310,2024-02-05,0.0,Missed
18737,2114,2024-10-10,121252.02,Paid
18738,11750,2024-12-22,50216.55,Paid
18739,2490,2025-02-28,235241.265,Late
18740,2995,2024-05-15,77902.58,Paid
18741,1704,2022-07-29,128562.16,Late
18742,14908,2026-01-17,26316.49,Paid
18743,12735,2023-07-26,36274.61,Paid
18744,9304,2025-12-07,107858.4,Paid
18745,9992,2023-11-07,44272.27,Paid
18746,14154,2022-11-12,49087.51,Late
18747,3339,2024-11-18,23987.91,Paid
18748,7968,2025-03-05,31689.15,Paid
18749,5117,2025-07-10,106890.26,Paid
18750,12223,2027-01-24,25501.14,Paid
18751,3729,2025-01-03,68275.3,Paid
18752,11226,2024-02-19,37308.45,Late
18753,13014,2025-03-05,104907.74,Paid
18754,6925,2022-12-13,0.0,Missed
18755,5290,2023-01-12,0.0,Missed
18756,643,2024-11-16,89473.58,Paid
18757,11146,2024-10-28,30554.71,Late
18758,10774,2022-12-31,88695.83,Paid
18759,5960,2023-02-17,41332.44,Partial
18760,14355,2024-12-11,9783.38,Paid
18761,14534,2022-10-26,16114.88,Paid
18762,3687,2024-08-06,7470.86,Paid
18763,1724,2025-04-21,89170.54,Paid
18764,7958,2025-01-05,37086.49,Late
18765,11132,2024-03-05,202897.24,Late
18766,12546,2023-02-19,235241.265,Paid
18767,9236,2024-11-10,8998.24,Paid
18768,7192,2024-09-16,219656.42,Late
18769,1167,2025-11-11,9211.65,Paid
18770,3172,2025-11-17,97836.84,Paid
18771,11523,2022-12-26,130950.93,Paid
18772,11688,2025-08-14,50829.81,Paid
18773,10471,2023-06-14,141264.64,Late
18774,2246,2025-07-08,153561.57,Paid
18775,4607,2023-11-19,15104.01,Paid
18776,11085,2023-08-01,20182.38,Paid
18777,9158,2023-09-27,115233.28,Paid
18778,13791,2023-08-28,71722.48,Paid
18779,3410,2023-03-13,235241.265,Paid
18780,3601,2025-02-14,43328.08,Paid
18781,2214,2025-08-12,70774.7,Paid
18782,5495,2025-06-23,19386.62,Paid
18783,4529,2023-06-17,76490.38,Paid
18784,14576,2026-11-05,77950.01,Paid
18785,2881,2025-08-13,102219.35,Paid
18786,13640,2022-11-30,90496.71,Paid
18787,2818,2022-09-14,7880.59,Paid
18788,9226,2024-03-07,40012.97,Late
18789,6980,2023-08-26,220863.98,Paid
18790,5548,2023-12-16,160571.44,Paid
18791,9173,2024-05-16,22136.45,Paid
18792,8009,2024-09-06,29918.33,Paid
18793,10155,2024-02-02,58079.01,Paid
18794,11867,2026-02-01,59577.19,Late
18795,10185,2022-10-31,8285.26,Paid
18796,520,2025-02-04,25532.54,Paid
18797,8365,2024-04-13,28108.18,Paid
18798,2785,2024-03-13,64308.98,Paid
18799,4107,2024-03-29,158515.69,Paid
18800,1193,2022-09-25,54682.74,Paid
18801,9093,2023-05-16,25329.65,Paid
18802,5409,2023-03-13,32897.81,Late
18803,7290,2024-02-05,42529.86,Paid
18804,6032,2024-01-27,25966.38,Late
18805,5243,2026-12-17,0.0,Missed
18806,13910,2024-08-26,41483.26,Paid
18807,13611,2023-09-05,50866.0,Paid
18808,5551,2024-07-23,215182.98,Paid
18809,371,2024-01-10,86072.83,Paid
18810,5431,2023-11-21,204602.06,Paid
18811,11880,2025-06-21,11051.12,Paid
18812,8818,2023-07-11,60803.27,Partial
18813,12099,2023-05-11,11671.16,Late
18814,12999,2025-10-14,0.0,Missed
18815,12526,2025-11-16,0.0,Missed
18816,197,2023-06-04,119573.24,Late
18817,6493,2024-02-14,47570.15,Paid
18818,946,2026-07-12,149350.35,Paid
18819,412,2024-02-13,235241.265,Paid
18820,2337,2023-10-03,34442.3,Paid
18821,3832,2024-12-19,119874.03,Paid
18822,11791,2023-12-03,37608.96,Paid
18823,1171,2023-03-07,79013.99,Paid
18824,10350,2024-10-11,35802.26,Paid
18825,4925,2023-06-21,88958.8,Paid
18826,8245,2023-08-21,32822.1,Partial
18827,9512,2025-07-15,5410.54,Paid
18828,1591,2024-03-29,98950.75,Late
18829,7623,2024-08-12,53565.69,Paid
18830,8653,2023-10-19,15391.7,Late
18831,3616,2025-11-29,206344.26,Paid
18832,3486,2024-04-20,113184.72,Paid
18833,3691,2024-01-14,19379.66,Paid
18834,13586,2023-02-21,178279.5,Paid
18835,8491,2024-02-27,26485.74,Paid
18836,5774,2024-07-12,0.0,Missed
18837,1057,2025-08-01,26092.54,Paid
18838,11847,2026-05-25,41683.38,Late
18839,6629,2025-01-25,66355.56,Late
18840,4438,2024-10-05,133086.45,Late
18841,14622,2023-06-03,25068.45,Paid
18842,1691,2023-08-01,30759.54,Paid
18843,3811,2025-09-28,64399.07,Paid
18844,3972,2023-10-29,10931.72,Paid
18845,4078,2026-07-28,46933.29,Paid
18846,11927,2023-12-14,235241.265,Paid
18847,14211,2026-08-01,46301.01,Partial
18848,11609,2024-12-12,95067.22,Paid
18849,4536,2024-06-23,62465.59,Partial
18850,14326,2024-11-23,102269.57,Late
18851,11519,2023-09-16,145160.73,Partial
18852,4438,2025-05-28,83227.23,Partial
18853,6541,2024-12-24,42931.67,Paid
18854,8667,2022-08-12,85856.18,Paid
18855,6238,2025-05-22,48471.61,Paid
18856,5437,2025-03-10,29702.95,Paid
18857,8606,2024-03-29,21873.39,Paid
18858,10006,2023-01-22,142693.06,Paid
18859,1143,2024-01-15,116330.94,Late
18860,8736,2025-11-01,96875.72,Partial
18861,6671,2023-02-16,71727.4,Paid
18862,11988,2025-03-23,160874.45,Paid
18863,9540,2026-04-03,219660.58,Paid
18864,10118,2025-03-28,81314.11,Paid
18865,10181,2023-11-21,58644.91,Paid
18866,11454,2025-10-04,0.0,Missed
18867,9145,2025-06-28,49341.11,Paid
18868,12223,2027-01-20,24317.99,Paid
18869,9883,2024-10-31,71352.43,Paid
18870,400,2023-12-17,0.0,Missed
18871,181,2025-07-16,66411.89,Late
18872,595,2026-11-19,69940.01,Paid
18873,12723,2024-11-12,66792.21,Late
18874,14412,2023-02-19,235241.265,Late
18875,9418,2023-07-23,235241.265,Paid
18876,12099,2024-04-01,13275.38,Late
18877,4195,2025-07-01,52265.76,Late
18878,14330,2025-05-06,96803.46,Paid
18879,7474,2023-09-19,8632.4,Paid
18880,5943,2024-09-25,35321.97,Late
18881,338,2024-04-08,85022.01,Paid
18882,8732,2024-04-07,67693.16,Paid
18883,7723,2024-12-31,128059.16,Paid
18884,4107,2023-07-03,152894.84,Paid
18885,14247,2024-07-14,12767.67,Paid
18886,6077,2024-09-17,117243.34,Paid
18887,1012,2024-11-04,55816.29,Paid
18888,8290,2026-03-30,115685.3,Paid
18889,6847,2026-02-04,26458.52,Partial
18890,1000,2025-02-05,198837.69,Paid
18891,9218,2025-01-31,50583.01,Paid
18892,10488,2024-04-01,205862.08,Paid
18893,9646,2024-12-29,145103.61,Paid
18894,813,2022-11-30,81466.32,Paid
18895,9895,2024-04-06,40431.96,Paid
18896,13254,2024-07-16,50197.18,Paid
18897,6860,2025-05-13,5309.04,Paid
18898,12650,2022-07-08,75629.47,Paid
18899,3812,2024-03-27,160760.79,Paid
18900,244,2023-08-14,99171.79,Paid
18901,12382,2023-11-13,49068.73,Paid
18902,7191,2025-09-10,12982.55,Partial
18903,7395,2023-02-20,15173.15,Paid
18904,3232,2022-09-23,61905.7,Paid
18905,2100,2025-11-23,29349.15,Paid
18906,8951,2025-08-13,116740.83,Paid
18907,9032,2025-03-28,6936.64,Paid
18908,614,2024-11-21,0.0,Missed
18909,1501,2026-06-29,94814.99,Paid
18910,415,2024-08-29,0.0,Missed
18911,4803,2023-03-20,60072.79,Paid
18912,1711,2026-01-08,116795.52,Paid
18913,1827,2024-01-14,26154.44,Paid
18914,10834,2025-04-22,35607.87,Late
18915,1678,2025-10-20,143270.46,Paid
18916,6062,2024-12-11,0.0,Missed
18917,9808,2024-09-12,126955.68,Paid
18918,10799,2025-08-19,36337.84,Paid
18919,11107,2025-04-14,17244.41,Paid
18920,71,2025-04-24,107873.66,Late
18921,13480,2024-05-03,109567.98,Paid
18922,188,2026-05-07,102134.93,Paid
18923,10241,2022-12-10,68680.49,Paid
18924,4733,2023-10-22,22894.44,Paid
18925,7152,2024-11-03,55576.3,Partial
18926,5710,2025-07-05,118968.5,Paid
18927,12949,2024-03-04,216131.22,Paid
18928,3737,2025-10-09,91970.83,Paid
18929,8782,2023-09-14,61317.28,Paid
18930,1305,2022-08-01,50818.06,Paid
18931,13936,2023-09-12,25986.88,Late
18932,1007,2023-04-04,215990.14,Paid
18933,3779,2025-04-25,59318.94,Paid
18934,8879,2023-04-01,0.0,Missed
18935,6075,2026-07-18,52708.56,Paid
18936,2915,2024-08-10,80885.24,Paid
18937,6142,2026-06-02,27011.25,Paid
18938,7583,2025-01-26,10080.98,Paid
18939,12629,2025-06-11,198794.19,Paid
18940,10159,2025-04-16,122494.69,Late
18941,7776,2023-12-31,27739.94,Paid
18942,578,2026-11-10,35124.51,Partial
18943,3222,2025-12-12,69811.63,Paid
18944,14293,2025-04-06,35372.73,Paid
18945,3644,2024-04-14,0.0,Missed
18946,10409,2024-12-16,63161.51,Paid
18947,7764,2024-02-22,93373.33,Paid
18948,11583,2023-01-12,62315.81,Paid
18949,2603,2023-03-26,94353.49,Paid
18950,6464,2026-05-21,58796.63,Paid
18951,3709,2024-04-06,87980.48,Paid
18952,12012,2025-07-03,7055.56,Paid
18953,8867,2024-09-15,19590.22,Partial
18954,3800,2025-09-20,140066.48,Paid
18955,2199,2023-07-06,114435.27,Paid
18956,8334,2023-07-13,22856.91,Paid
18957,101,2024-10-04,235241.265,Paid
18958,5797,2023-10-23,40575.64,Paid
18959,6873,2025-05-30,21219.13,Late
18960,7542,2024-11-29,114737.12,Paid
18961,2246,2025-10-06,147074.62,Paid
18962,2911,2025-10-02,58881.12,Paid
18963,3054,2026-02-04,66054.63,Paid
18964,10681,2024-12-27,29216.61,Paid
18965,14776,2025-03-26,129866.12,Paid
18966,5312,2025-03-01,235241.265,Late
18967,10909,2026-03-23,10945.38,Paid
18968,7409,2025-03-16,100972.99,Paid
18969,4326,2022-10-05,65425.28,Paid
18970,9698,2025-05-02,149114.62,Paid
18971,1221,2022-12-02,41345.04,Paid
18972,13066,2025-08-01,129933.91,Paid
18973,6589,2023-09-21,30875.51,Paid
18974,10973,2024-06-27,96123.74,Paid
18975,13873,2023-03-28,154729.03,Paid
18976,5546,2023-12-19,27153.9,Paid
18977,10303,2026-06-05,38153.43,Late
18978,1073,2023-04-03,117913.19,Paid
