Loan_ID,Customer_ID,Branch_ID,Loan_Amount,Loan_Term,Interest_Rate,Loan_Type,Application_Date,Approval_Status,Default_Status
7763,6126,94,4500000,120,9.31,Home,2024-02-24,Rejected,Not Applicable
7764,9702,50,2881537.2,36,11.29,Auto,2022-09-23,Approved,No Default
7765,4792,87,4500000,48,7.95,Home,2024-02-24,Approved,No Default
7766,4269,1,1306239.0,60,9.38,Home,2024-02-02,Approved,No Default
7767,8018,74,1089879.58,60,12.45,Business,2022-12-06,Rejected,Not Applicable
7768,5816,79,3770585.93,84,8.08,Home,2024-05-30,Approved,No Default
7769,2598,3,3755112.12,60,13.49,Business,2022-05-02,Pending,Not Applicable
7770,7963,37,2724477.86,60,15.97,Business,2022-06-13,Pending,Not Applicable
7771,2621,1,546346.13,36,15.12,Personal,2025-02-26,Rejected,Not Applicable
7772,7224,36,893562.63,24,8.36,Home,2025-01-17,Rejected,Not Applicable
7773,8079,43,2269850.35,48,14.64,Personal,2025-03-13,Rejected,Not Applicable
7774,7982,75,676730.86,36,12.71,Education,2024-07-28,Approved,No Default
7775,8890,41,1093595.1,24,10.91,Gold,2025-01-13,Pending,Not Applicable
7776,5981,35,1654785.3,84,10.71,Auto,2023-02-07,Approved,No Default
7777,3712,13,3198727.71,60,7.52,Home,2024-02-13,Approved,No Default
7778,3888,9,308140.96,120,13.18,Personal,2022-06-25,Rejected,Not Applicable
7779,3629,11,4500000,48,8.76,Home,2024-07-09,Rejected,Not Applicable
7780,3180,94,2196867.94,12,9.09,Auto,2022-07-04,Rejected,Not Applicable
7781,5327,13,584754.43,60,12.61,Personal,2024-10-23,Rejected,Not Applicable
7782,9222,20,4500000,36,8.96,Home,2022-10-31,Approved,No Default
7783,6956,3,4359188.37,60,12.62,Home,2024-09-23,Rejected,Not Applicable
7784,5988,51,769586.94,24,12.21,Personal,2022-10-24,Rejected,Not Applicable
7785,4121,61,2457423.15,84,10.53,Education,2025-03-05,Approved,No Default
7786,3020,78,3735359.1,84,7.5,Home,2023-07-30,Approved,Default
7787,5133,3,4500000,48,8.37,Auto,2024-11-17,Approved,Default
7788,2103,71,369148.36,24,13.1,Gold,2022-03-04,Rejected,Not Applicable
7789,9126,35,890450.01,24,13.79,Personal,2022-12-10,Approved,No Default
7790,9712,87,936874.93,24,14.13,Business,2025-02-27,Rejected,Not Applicable
7791,3977,100,1033071.64,60,16.0,Personal,2022-08-21,Approved,No Default
7792,3171,39,1143521.36,48,14.22,Education,2024-12-09,Rejected,Not Applicable
7793,2901,56,2263953.19,120,15.33,Business,2024-11-13,Approved,Default
7794,7040,70,3526803.77,36,8.82,Auto,2022-03-03,Approved,No Default
7795,5848,84,4500000,84,7.5,Home,2023-09-17,Rejected,Not Applicable
7796,3498,3,983363.42,84,10.7,Personal,2023-02-13,Approved,No Default
7797,3190,53,377793.61,36,10.17,Education,2023-01-06,Approved,No Default
7798,365,34,2596474.19,48,11.98,Education,2024-10-30,Approved,No Default
7799,9358,18,4500000,24,9.08,Home,2023-02-08,Rejected,Not Applicable
7800,4050,87,1469465.15,36,12.42,Gold,2022-01-22,Approved,No Default
7801,870,69,322256.34,36,8.2,Auto,2023-12-22,Rejected,Not Applicable
7802,659,25,3332351.29,60,9.38,Home,2022-01-11,Rejected,Not Applicable
7803,7315,27,1089252.13,36,13.38,Gold,2024-03-20,Rejected,Not Applicable
7804,9888,57,2264452.04,48,11.43,Education,2023-03-28,Approved,No Default
7805,5049,10,612975.66,48,13.8,Gold,2022-07-11,Rejected,Not Applicable
7806,8172,21,586333.07,12,12.95,Personal,2022-08-02,Approved,No Default
7807,5009,56,3559212.56,60,15.18,Business,2024-02-03,Rejected,Not Applicable
7808,7947,28,1753855.14,24,13.98,Personal,2023-04-28,Rejected,Not Applicable
7809,855,99,1823147.77,36,8.0,Home,2022-06-29,Rejected,Not Applicable
7810,530,80,1454715.98,24,12.71,Personal,2024-08-10,Rejected,Not Applicable
7811,6966,17,4500000,12,9.95,Auto,2024-09-01,Pending,Not Applicable
7812,1209,58,2266723.49,24,15.1,Personal,2024-05-25,Approved,No Default
7813,5387,80,1601902.14,120,12.96,Personal,2024-01-03,Rejected,Not Applicable
7814,1320,43,2346375.3,12,7.5,Auto,2024-01-07,Approved,No Default
7815,3676,32,599978.19,48,9.39,Education,2022-08-29,Approved,No Default
7816,6356,57,1421433.85,48,12.32,Personal,2022-07-04,Approved,Default
7817,4143,75,2034310.56,24,8.71,Education,2022-02-14,Approved,No Default
7818,5954,26,4500000,60,7.5,Home,2022-04-11,Approved,No Default
7819,6322,78,4500000,24,14.61,Business,2022-09-16,Rejected,Not Applicable
7820,8706,90,340479.52,60,13.95,Personal,2024-07-27,Approved,No Default
7821,16,53,4373594.62,60,12.8,Education,2023-05-10,Pending,Not Applicable
7822,684,25,4500000,48,9.09,Auto,2022-03-22,Approved,No Default
7823,3782,89,2297683.12,48,11.37,Personal,2022-01-11,Rejected,Not Applicable
7824,3252,27,613143.27,120,16.28,Personal,2023-03-15,Rejected,Not Applicable
7825,2902,1,4500000,60,11.39,Home,2023-03-26,Rejected,Not Applicable
7826,5618,54,835323.8,84,13.04,Education,2023-09-08,Rejected,Not Applicable
7827,4903,45,1398688.22,48,16.01,Personal,2023-12-07,Pending,Not Applicable
7828,7329,58,4500000,24,8.51,Auto,2022-06-13,Approved,No Default
7829,837,67,4500000,24,10.18,Auto,2025-03-19,Rejected,Not Applicable
7830,5698,33,3433310.09,24,10.86,Home,2024-11-04,Rejected,Not Applicable
7831,793,8,1453429.81,36,12.63,Education,2023-01-14,Rejected,Not Applicable
7832,9649,98,1686497.24,84,14.93,Personal,2023-06-28,Rejected,Not Applicable
7833,9391,44,1253811.0,24,9.65,Auto,2024-04-11,Approved,No Default
7834,2756,11,469945.92,12,14.61,Gold,2023-11-28,Rejected,Not Applicable
7835,8434,100,4500000,12,9.06,Home,2023-05-10,Rejected,Not Applicable
7836,4595,23,2687376.46,12,12.65,Personal,2024-06-15,Pending,Not Applicable
7837,8465,76,832543.49,24,8.01,Education,2024-01-05,Rejected,Not Applicable
7838,7001,5,790314.35,60,14.93,Personal,2022-10-20,Rejected,Not Applicable
7839,2929,53,1985693.13,48,13.91,Personal,2022-09-24,Pending,Not Applicable
7840,5185,26,3262377.96,24,12.18,Personal,2023-04-13,Rejected,Not Applicable
7841,6184,61,1972906.29,24,15.95,Personal,2022-07-16,Approved,No Default
7842,3818,30,4500000,24,8.75,Home,2024-05-03,Approved,No Default
7843,2215,75,3021984.38,84,17.14,Business,2023-02-23,Rejected,Not Applicable
7844,7544,90,4500000,84,9.07,Auto,2024-04-16,Pending,Not Applicable
7845,1665,54,2315769.08,36,15.82,Personal,2023-09-04,Rejected,Not Applicable
7846,4489,19,2799680.71,24,13.66,Personal,2025-02-04,Approved,No Default
7847,4588,45,391065.9,24,13.81,Gold,2024-04-19,Rejected,Not Applicable
7848,7014,8,4500000,48,13.38,Business,2023-10-30,Rejected,Not Applicable
7849,3906,77,3718658.49,24,10.03,Home,2024-07-26,Approved,No Default
7850,5698,13,588882.89,36,12.62,Auto,2024-11-01,Approved,No Default
7851,5402,52,245025.06,120,12.11,Gold,2023-06-01,Approved,No Default
7852,3264,87,4500000,36,8.77,Home,2023-01-22,Approved,No Default
7853,1753,47,3215058.14,60,13.88,Auto,2023-10-11,Rejected,Not Applicable
7854,27,81,4500000,60,7.98,Home,2024-08-04,Approved,No Default
7855,5808,93,403483.67,36,13.51,Gold,2023-02-23,Rejected,Not Applicable
7856,3951,100,4106323.94,24,11.6,Education,2025-02-22,Approved,No Default
7857,9522,17,875291.05,36,11.8,Auto,2022-01-22,Pending,Not Applicable
7858,4564,46,1795974.69,48,16.71,Personal,2022-09-23,Rejected,Not Applicable
7859,6376,33,2699267.24,48,11.44,Personal,2022-03-08,Approved,No Default
7860,5121,33,1910646.68,24,10.97,Gold,2024-04-28,Approved,No Default
7861,4518,95,4500000,12,9.17,Home,2023-09-15,Rejected,Not Applicable
7862,6323,61,4380867.99,84,13.11,Personal,2023-11-18,Rejected,Not Applicable
7863,7292,34,4500000,60,15.13,Business,2023-04-02,Rejected,Not Applicable
7864,4628,68,4500000,36,7.59,Home,2025-02-18,Approved,No Default
7865,4496,98,3968299.64,36,9.97,Education,2024-03-26,Approved,No Default
7866,9521,61,1167963.71,36,12.39,Auto,2022-03-29,Pending,Not Applicable
7867,44,36,1082664.61,48,11.02,Gold,2022-10-31,Rejected,Not Applicable
7868,8497,72,872906.72,36,12.07,Auto,2023-11-30,Rejected,Not Applicable
7869,3288,67,4500000,36,14.33,Business,2022-08-17,Rejected,Not Applicable
7870,5633,41,3653879.88,48,10.14,Auto,2024-08-11,Rejected,Not Applicable
7871,1130,10,3230447.73,36,9.93,Education,2022-12-23,Approved,Default
7872,8267,9,2213022.26,24,7.5,Home,2025-02-04,Rejected,Not Applicable
7873,40,36,4025971.09,84,11.17,Education,2024-12-16,Pending,Not Applicable
7874,9791,94,1087657.56,12,13.98,Gold,2022-04-28,Rejected,Not Applicable
7875,9063,16,4500000,36,10.71,Home,2022-04-25,Rejected,Not Applicable
7876,4915,12,646719.34,36,12.27,Gold,2023-09-26,Rejected,Not Applicable
7877,9956,28,4500000,48,10.58,Home,2024-10-17,Rejected,Not Applicable
7878,4926,51,4500000,12,11.31,Auto,2022-02-11,Rejected,Not Applicable
7879,9025,72,2019317.03,60,7.5,Home,2022-01-21,Rejected,Not Applicable
7880,4693,36,2443978.19,12,13.74,Personal,2024-03-13,Rejected,Not Applicable
7881,3432,34,748857.1,36,12.19,Personal,2023-02-25,Rejected,Not Applicable
7882,1824,35,4500000,48,7.5,Home,2023-01-01,Approved,No Default
7883,5496,80,4497940.64,12,16.46,Business,2024-03-16,Pending,Not Applicable
7884,4837,6,274221.47,48,9.39,Auto,2022-11-17,Approved,No Default
7885,1053,66,3652304.49,60,8.17,Home,2024-07-14,Approved,No Default
7886,1723,23,1192683.55,60,10.48,Gold,2023-02-25,Rejected,Not Applicable
7887,3595,39,4500000,36,14.67,Business,2022-08-12,Approved,No Default
7888,1329,80,4500000,120,9.66,Home,2024-04-20,Rejected,Not Applicable
7889,8634,84,1021625.68,48,16.16,Business,2023-07-01,Rejected,Not Applicable
7890,5858,68,1171791.14,36,9.67,Gold,2024-06-21,Pending,Not Applicable
7891,2571,17,2621172.31,48,13.85,Business,2022-11-23,Approved,No Default
7892,2709,12,4284530.26,48,8.05,Home,2022-07-21,Rejected,Not Applicable
7893,3329,9,4240746.04,24,10.65,Auto,2024-09-04,Rejected,Not Applicable
7894,5745,96,2558544.18,120,12.34,Personal,2022-06-23,Rejected,Not Applicable
7895,5767,100,4500000,12,10.97,Home,2022-01-31,Approved,Default
7896,214,19,2167102.15,36,15.96,Personal,2022-06-27,Rejected,Not Applicable
7897,2355,68,4500000,36,9.14,Home,2025-02-03,Approved,No Default
7898,1571,51,4500000,48,7.92,Home,2022-06-08,Approved,No Default
7899,5089,62,4119020.51,36,14.61,Personal,2024-05-22,Approved,No Default
7900,9492,51,4118288.83,120,10.33,Home,2023-01-27,Approved,No Default
7901,560,55,1115433.02,48,10.7,Gold,2022-01-04,Rejected,Not Applicable
7902,1826,32,486899.49,24,13.28,Gold,2024-05-29,Approved,No Default
7903,7608,8,199663.99,60,11.17,Gold,2023-05-11,Approved,No Default
7904,1219,95,301499.27,12,14.87,Personal,2023-08-24,Approved,Default
7905,2368,39,2565442.79,60,13.55,Business,2025-03-01,Pending,Not Applicable
7906,7734,77,1623722.35,12,12.64,Gold,2022-08-07,Approved,Default
7907,4070,78,3247098.09,48,14.68,Business,2024-02-10,Rejected,Not Applicable
7908,7814,59,1647309.89,84,14.4,Business,2024-05-02,Rejected,Not Applicable
7909,6670,88,4500000,48,8.59,Home,2025-01-23,Pending,Not Applicable
7910,8256,23,2636533.27,60,15.54,Personal,2023-03-05,Rejected,Not Applicable
7911,5089,29,3675350.73,24,10.99,Home,2022-04-19,Rejected,Not Applicable
7912,1365,8,2080197.67,48,13.34,Personal,2025-02-19,Approved,Default
7913,6495,15,4500000,24,7.5,Home,2022-06-18,Rejected,Not Applicable
7914,7239,30,3812996.43,36,9.73,Education,2025-01-08,Approved,No Default
7915,1491,43,3111109.64,48,10.33,Home,2023-03-21,Rejected,Not Applicable
7916,4834,43,1115978.0,36,15.89,Business,2022-11-05,Approved,No Default
7917,7793,56,1287408.66,36,11.2,Gold,2025-03-04,Pending,Not Applicable
7918,4535,57,2243988.4,12,14.09,Personal,2024-07-12,Rejected,Not Applicable
7919,9405,92,1512506.75,36,10.37,Education,2024-06-14,Approved,No Default
7920,117,71,1260749.52,24,10.65,Auto,2022-08-03,Approved,No Default
7921,9690,71,350668.2,60,12.69,Personal,2025-01-10,Rejected,Not Applicable
7922,8294,96,4500000,120,9.32,Auto,2024-05-22,Approved,No Default
7923,7544,26,683206.35,60,9.96,Home,2023-09-12,Approved,No Default
7924,9230,37,4500000,60,9.25,Home,2024-12-20,Rejected,Not Applicable
7925,4567,1,1550347.44,24,14.32,Personal,2022-01-26,Pending,Not Applicable
7926,9645,3,4500000,36,9.05,Home,2022-03-18,Rejected,Not Applicable
7927,4941,12,935757.44,24,15.54,Personal,2024-09-07,Approved,No Default
7928,1740,73,4500000,48,10.84,Home,2023-10-07,Approved,No Default
7929,3429,29,4500000,60,11.85,Auto,2022-06-09,Pending,Not Applicable
7930,7907,84,3419650.16,24,12.57,Business,2024-02-04,Approved,No Default
7931,3068,9,935553.62,36,9.37,Education,2022-08-12,Pending,Not Applicable
7932,9681,34,1122964.09,48,13.25,Personal,2022-09-26,Approved,No Default
7933,9229,77,4500000,48,10.64,Home,2023-03-10,Rejected,Not Applicable
7934,4845,93,3191139.01,12,12.7,Personal,2024-03-12,Rejected,Not Applicable
7935,9535,72,936732.44,120,11.04,Auto,2024-12-27,Approved,No Default
7936,3093,19,844257.61,60,12.35,Gold,2023-11-03,Approved,No Default
7937,2331,16,656564.79,120,14.54,Education,2023-07-06,Rejected,Not Applicable
7938,957,87,4316324.61,60,10.31,Auto,2022-10-31,Rejected,Not Applicable
7939,6209,60,1846936.54,36,7.96,Home,2023-07-16,Pending,Not Applicable
7940,2964,72,1755530.31,48,10.56,Gold,2025-03-30,Approved,No Default
7941,7860,4,903426.86,60,14.57,Personal,2022-09-24,Rejected,Not Applicable
7942,507,38,1201752.59,84,10.25,Gold,2022-12-19,Approved,No Default
7943,7576,83,4382659.13,36,14.47,Personal,2023-08-23,Rejected,Not Applicable
7944,2036,59,1209734.15,48,8.88,Auto,2025-01-05,Rejected,Not Applicable
7945,61,8,1885666.27,36,7.92,Home,2024-09-05,Rejected,Not Applicable
7946,6555,45,3696488.8,120,9.94,Auto,2025-02-27,Rejected,Not Applicable
7947,1304,89,1311893.08,36,12.0,Personal,2022-01-28,Rejected,Not Applicable
7948,3569,83,2422908.67,60,14.4,Business,2022-12-27,Approved,No Default
7949,9801,12,333312.28,60,11.13,Gold,2022-07-14,Rejected,Not Applicable
7950,9515,76,1434215.21,84,15.33,Business,2022-04-27,Rejected,Not Applicable
7951,4599,81,4500000,48,7.68,Home,2025-03-25,Rejected,Not Applicable
7952,1731,26,546503.72,48,14.04,Gold,2022-10-05,Rejected,Not Applicable
7953,6237,98,4500000,60,7.5,Home,2022-06-12,Rejected,Not Applicable
7954,5824,40,3465055.94,24,10.26,Education,2023-04-08,Rejected,Not Applicable
7955,5655,76,4500000,48,9.02,Auto,2025-01-02,Rejected,Not Applicable
7956,7130,41,1077512.79,12,7.5,Auto,2022-06-02,Rejected,Not Applicable
7957,27,30,2784576.43,36,14.44,Business,2024-12-08,Rejected,Not Applicable
7958,4568,97,1215232.5,36,12.53,Personal,2023-02-16,Approved,No Default
7959,9622,92,690360.82,84,11.95,Personal,2022-12-01,Rejected,Not Applicable
7960,4518,68,1001054.58,48,16.47,Personal,2024-07-13,Rejected,Not Applicable
7961,4233,62,4500000,60,9.33,Home,2023-06-20,Pending,Not Applicable
7962,2174,72,3615056.8,24,14.72,Personal,2023-10-08,Rejected,Not Applicable
7963,8946,37,1909042.1,120,13.9,Business,2022-02-07,Rejected,Not Applicable
7964,3820,52,4500000,120,9.09,Home,2024-11-07,Rejected,Not Applicable
7965,8765,90,4500000,36,15.64,Business,2022-04-28,Approved,No Default
7966,9870,9,4500000,12,11.56,Home,2023-12-13,Pending,Not Applicable
7967,7541,30,3126403.86,120,10.02,Auto,2025-01-11,Rejected,Not Applicable
7968,5032,76,1429031.66,60,12.29,Personal,2023-03-16,Approved,No Default
7969,8983,87,4500000,84,12.21,Auto,2022-11-03,Rejected,Not Applicable
7970,3493,51,1230616.75,48,11.85,Gold,2022-07-20,Rejected,Not Applicable
7971,8958,63,1533834.71,36,10.62,Auto,2022-12-02,Approved,No Default
7972,7119,65,4500000,24,7.5,Home,2025-02-22,Approved,No Default
7973,3592,65,1310920.89,12,9.64,Personal,2022-12-18,Approved,No Default
7974,6095,64,1925410.95,48,12.84,Personal,2024-06-18,Approved,No Default
7975,9793,35,3395327.57,36,9.87,Auto,2022-11-23,Rejected,Not Applicable
7976,6368,72,4500000,84,10.38,Home,2023-01-27,Rejected,Not Applicable
7977,8874,58,3864332.73,12,9.91,Education,2023-08-15,Pending,Not Applicable
7978,4307,96,3051199.0,60,10.3,Auto,2022-08-18,Rejected,Not Applicable
7979,5785,8,2082118.12,60,9.03,Auto,2024-11-17,Rejected,Not Applicable
7980,2709,81,2183433.82,48,10.68,Gold,2024-01-08,Approved,No Default
7981,6454,10,713130.18,60,13.7,Personal,2022-06-30,Pending,Not Applicable
7982,8939,69,2009699.74,60,15.04,Personal,2023-06-19,Rejected,Not Applicable
7983,7984,17,1833165.82,24,10.15,Auto,2025-03-05,Approved,Default
7984,224,71,4500000,48,9.92,Home,2023-02-26,Rejected,Not Applicable
7985,7043,1,1184349.2,36,13.5,Gold,2024-05-11,Rejected,Not Applicable
7986,3372,31,280229.86,24,11.77,Gold,2024-05-13,Approved,No Default
7987,2655,38,1403281.81,36,11.72,Auto,2024-04-08,Rejected,Not Applicable
7988,1344,44,4372086.36,36,12.96,Personal,2025-01-20,Rejected,Not Applicable
7989,8823,35,935208.48,120,12.16,Personal,2023-02-21,Approved,No Default
7990,4466,87,4500000,12,7.5,Home,2024-06-21,Rejected,Not Applicable
7991,3387,79,4500000,12,15.66,Business,2023-06-01,Rejected,Not Applicable
7992,592,63,421212.13,120,7.93,Auto,2022-08-29,Approved,No Default
7993,5894,74,3613851.01,84,9.01,Auto,2023-06-28,Approved,Default
7994,4021,30,2911668.07,60,14.86,Business,2023-03-30,Approved,No Default
7995,7380,9,4500000,60,9.68,Home,2024-09-21,Approved,No Default
7996,7349,50,720863.17,24,14.3,Business,2023-08-08,Approved,Default
7997,781,65,1971352.11,84,16.03,Business,2022-12-31,Rejected,Not Applicable
7998,6158,44,826943.09,60,10.82,Auto,2022-07-22,Approved,Default
7999,5135,94,895284.6,48,15.25,Personal,2023-05-07,Rejected,Not Applicable
8000,6875,93,1105368.39,60,15.7,Personal,2024-07-22,Rejected,Not Applicable
8001,4260,27,508835.1,120,11.57,Gold,2025-01-23,Pending,Not Applicable
8002,4063,16,3684068.01,24,9.67,Auto,2023-02-09,Rejected,Not Applicable
8003,2481,33,4500000,36,13.5,Business,2024-08-07,Pending,Not Applicable
8004,2490,11,3581422.24,36,12.61,Business,2024-11-26,Approved,Default
8005,71,64,2501645.15,48,11.15,Education,2024-01-11,Rejected,Not Applicable
8006,4456,87,4500000,36,8.01,Home,2023-08-17,Approved,No Default
8007,7399,100,1944779.93,84,13.92,Business,2022-04-06,Rejected,Not Applicable
8008,3594,53,4500000,60,9.81,Home,2025-01-06,Approved,No Default
8009,5163,81,892231.84,36,10.98,Education,2023-09-16,Approved,No Default
8010,2243,86,1345622.72,12,11.84,Education,2022-06-18,Approved,No Default
8011,4889,6,4457628.96,24,12.15,Personal,2023-04-04,Rejected,Not Applicable
8012,5966,10,2298212.51,48,15.21,Personal,2022-12-25,Pending,Not Applicable
8013,6455,59,4500000,48,15.75,Business,2022-01-18,Rejected,Not Applicable
8014,3999,17,591125.98,84,8.32,Education,2022-12-09,Approved,No Default
8015,333,28,3873697.13,36,14.42,Personal,2024-10-22,Rejected,Not Applicable
8016,8235,51,1050865.71,48,12.97,Personal,2024-01-31,Approved,No Default
8017,2433,24,853374.97,12,13.45,Personal,2024-10-25,Rejected,Not Applicable
8018,2290,21,3302711.84,48,10.19,Home,2022-05-17,Rejected,Not Applicable
8019,2996,13,717452.62,48,11.31,Personal,2024-04-26,Pending,Not Applicable
8020,1704,71,996242.23,12,10.03,Auto,2022-12-15,Rejected,Not Applicable
8021,7498,46,790979.96,48,10.48,Auto,2023-02-28,Approved,No Default
8022,7797,44,2938604.24,84,13.1,Education,2023-01-06,Rejected,Not Applicable
8023,3414,9,3319489.47,48,10.14,Personal,2022-11-25,Approved,No Default
8024,7929,1,4500000,36,10.06,Home,2023-08-17,Rejected,Not Applicable
8025,1622,73,4500000,84,15.35,Business,2023-04-30,Rejected,Not Applicable
8026,837,1,4042311.73,36,9.03,Auto,2022-09-02,Approved,No Default
8027,3300,29,1423137.56,48,15.16,Business,2022-03-03,Rejected,Not Applicable
8028,6864,62,1211510.1,48,10.39,Auto,2022-03-14,Rejected,Not Applicable
8029,3452,42,2196111.51,48,13.32,Personal,2023-06-06,Approved,No Default
8030,493,54,2186234.95,12,11.41,Business,2024-09-23,Approved,No Default
8031,384,58,4500000,12,11.43,Auto,2023-05-27,Rejected,Not Applicable
8032,9942,93,2406842.34,48,13.23,Business,2023-12-24,Pending,Not Applicable
8033,1718,8,1782098.89,48,12.93,Personal,2023-11-10,Approved,No Default
8034,614,68,4500000,24,11.52,Auto,2025-02-12,Approved,No Default
